"X1SEX","X1RACE","X1MOMRESP","X1MOMEDU","X1MOMRACE","X1DADRESP","X1DADEDU","X1DADRACE","X1HHNUMBER","X1SES","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIUTI","X1SCIEFF","X1SCIINT","X1SCHOOLBEL","X1SCHOOLENG","X1STUEDEXPCT","X1PAREDEXPCT","X1TMRACE","X1TMCERT","X1LOCALE","X1REGION","X1SCHOOLCLI","X1COUPERTEA","X1COUPERCOU","X1COUPERPRI","X3TGPA9TH","S1NOHWDN","S1NOPAPER","S1NOBOOKS","S1LATE","S1PAYOFF","S1GETINTOCLG","S1AFFORD","S1WORKING","S1FRNDGRADES","S1FRNDSCHOOL","S1FRNDCLASS","S1FRNDCLG","S1HRMHOMEWK","S1HRSHOMEWK","S1HROTHHOMWK","S1SUREHSGRAD","P1BEHAVE","P1ATTEND","P1PERFORM","P1HWOFTEN","X4EVERDROP","X4PSENRSTLV"
"0","5","0","2","5","1","4","5","3",-0.1223,1.31,1.62,1.34,1.69,1.83,1.25,1.59,1.39,"10","6","8","0","2","3",0.86,0.58,0.33,0.33,2.5,"1","1","1","1","4","4","4","4","1","1","1","1","3","3",3,"1","1","3","1","3","0","1"
"1","8","1","5","8","0","4","8","4",1.4435,1.31,1.62,0.55,1.27,1.12,1.31,-0.04,-0.62,"10","9","8","1","2","3",-0.32,0.29,-0.21,0.95,4,"2","3","2","2","2","3","3","4","1","1","1","1","4","4",4,"1","1","1","1","2","0","1"
"1","8","1","3","8","0","4","8","8",0.1245,-0.3,-0.58,-0.18,0.1,-0.05,-0.99,-0.39,0.9,"10","4","8","1","2","3",0.3,1.27,1.15,0.95,3,"1","1","2","1","2","3","2","3","1","1","1","1","2","2",3,"1","1","1","2","4","0","1"
"1","5","1","1","4","0","0","0","4",-1.7157,-0.3,-0.69,0.19,0.1,-1.33,-1.38,-0.73,-0.69,"6","10","2","1","2","4",-2.22,-1.08,-1.5,0.58,2,"3","2","1","4","2","3","3","3","2","2","1","1","2","3",1,"2","2","2","1","3","1","0"
"0","5","1","2","5","0","2","5","5",-0.2048,-0.3,0.1,0.19,0.15,0.69,-0.66,1.1,0.12,"10","11","6","1","1","4",-1.72,-0.32,0.55,-2.89,3,"1","4","1","1","2","2","2","2","1","1","1","1","2","3",2,"1","1","1","1","5","0","1"
"0","8","1","1","8","0","1","8","4",-0.7728,1.31,1.62,2.08,1.27,1.53,1.25,1.26,1.01,"10","8","8","5","1","1",0.14,0.86,-0.9,1.1,3,"2","1","1","1","4","4","4","3","1","1","1","1","2","2",2,"1","1","1","1","1","0","1"
"1","8","1","4","8","0","4","8","3",0.1829,0.27,-1.29,-0.29,0.28,0.25,0.16,-0.04,1.39,"6","8","8","1","1","3",-1.4,0.81,-0.49,-0.35,2.5,"1","1","1","1","3","4","3","4","1","1","1","1","4","5",4,"2","1","1","1","3","0","1"
"0","8","1","4","8","0","4","8","3",0.7263,1.31,0.1,-0.41,-0.89,1.12,-0.3,1.59,1.01,"6","6","8","1","2","3",-0.57,-0.8,-1.38,-1.11,3.5,"2","1","1","1","4","4","4","4","1","1","1","1","3","1",2,"1","1","1","1","3","0","1"
"1","8","1","2","8","0","0","0","3",-0.6665,-0.07,1.23,1.41,1.27,0.25,0.86,0.7,-0.53,"10","8","3","1","1","2",0.19,1.36,1.15,1.1,3,"4","1","2","2","4","3","2","3","2","2","2","2","2","3",4,"1","1","1","1","2","0","2"
"0","8","1","4","8","0","3","8","5",0.3142,-0.3,-0.17,0.19,0.1,-0.05,-1,-0.09,0.23,"11","2","8","1","4","2",0.22,1.27,0.46,0.25,2,"2","1","2","2","3","3","3","4","1","2","1","1","1","1",1,"1","1","1","3","3","0","1"
"1","3","1","2","3","0","0","0","4",-1.0607,-0.64,0.1,0.19,-0.89,0.25,0.16,0.21,1.09,"10","8","8","1","1","2",-0.97,1.36,1.15,1.1,3.5,"1","1","1","2","2","3","2","4","1","1","1","1","3","2",3,"1","1","1","1","2","0","0"
"1","5","1","2","8","0","2","5","6",-0.1774,-0.3,-0.29,0.19,-1.93,0.25,0.49,-1.61,-0.44,"4","6","8","1","4","3",-2.83,-0.8,0.26,-0.01,1.5,"2","3","1","3","3","3","3","4","1","2","2","1","1","1",1,"1","4","1","4","4","0","0"
"1","5","1","2","8","0","2","4","7",-0.6865,-0.13,1.62,0.49,-1.32,0.25,-1.87,-0.39,0.71,"10","11","8","1","2","2",0.01,-3.25,-0.34,0.4,2.5,"2","1","1","2","1","4","4","4","1","2","1","1","2","1",3,"1","1","3","1","4","0","2"
"0","3","0","3","3","1","3","3","4",0.0269,-0.3,-0.17,-0.29,-0.47,-0.49,-1.05,-1.77,-1.49,"2","8","3","5","4","3",-0.34,-0.8,-1.85,-1.61,2,"3","3","3","2","3","3","2","3","1","1","1","2","2","2",2,"1","1","1","2","3","0","1"
"0","8","1","2","8","0","4","8","4",0.251,-0.3,-0.17,-0.73,-0.89,0.25,1.64,1.59,-0.26,"8","6","8","3","1","4",-0.51,-0.52,1.02,-0.35,3,"2","4","1","1","4","3","3","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","1"
"0","5","1","2","5","0","0","0","3",-0.056,0.34,0.1,1.25,1.69,0.25,1.38,0.84,1.39,"2","4","8","1","4","3",-1.05,-0.52,-1.38,1.1,2,"1","1","1","1","1","1","1","1","1","1","1","1","2","2",2,"1","2","2","2","1","0","2"
"0","3","1","4","3","0","0","0","2",0.508,0.9,-0.17,0.95,-0.33,-0.46,-1.07,-0.62,0.21,"6","8","8","1","1","3",-2.17,-1.35,0.26,-1.68,1.5,"3","2","1","1","3","3","2","2","2","2","1","1","1","1",2,"1","1","1","2","3","0","1"
"1","8","0","0","0","1","1","8","3",-0.3344,-1.1,-1.02,-0.64,-1.32,-0.46,-0.28,-0.88,0.52,"6","4","8","1","4","3",-0.06,-0.52,0.21,-1.25,3,"2","1","2","1","3","3","3","3","1","2","1","1","2","2",1,"1","1","1","1","1","0","0"
"0","8","1","2","8","0","2","8","8",-0.5858,-1.4,-1.41,-1.33,-0.89,-1.33,-0.67,-0.84,-0.12,"10","11","8","5","1","2",-0.99,-0.6,-0.78,-0.53,3,"1","2","2","3","4","4","2","4","1","1","1","1","1","1",1,"1","2","1","1","2","0","1"
"0","8","0","5","8","1","5","8","4",1.5122,-0.3,0.1,1.72,-0.33,0.25,0.16,1.59,1.39,"8","8","8","1","1","2",0.64,-0.81,-1.43,-0.75,3,"1","1","1","1","4","4","2","4","1","1","1","1","2","1",1,"1","1","1","1","4","0","1"
"1","8","1","2","8","0","2","8","3",0.1454,-0.7,-0.17,0.55,-1.08,0.25,1.7,0.21,1.01,"8","8","8","1","1","4",0.57,0.52,-0.49,0.15,3,"2","1","1","1","4","4","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","1","1"
"0","8","1","4","8","0","2","8","5",-0.028,0.27,-1.68,-1.51,-0.33,0.25,-1.89,1.34,-1.19,"2","2","8","1","1","3",1.34,-1.09,-1.5,-1.25,1.5,"3","3","3","1","1","3","4","1","1","2","1","1","1","1",1,"2","1","1","1","1","0","1"
"0","3","0","2","3","1","2","6","4",-0.1908,0.5,-0.97,-1.38,0.41,0.26,1.38,0.45,0.67,"10","4","8","1","2","2",-0.72,0.62,1.02,1.1,2.5,"1","2","1","2","3","4","4","4","1","2","1","1","2","2",2,"1","2","1","1","2","1","1"
"0","6","1","2","9","0","2","9","6",-0.5682,1.31,1.34,0.49,1.27,0.27,0.87,0.7,0.52,"3","10","8","1","4","2",0.28,0.4,-0.49,-0.35,4,"2","1","2","1","4","4","1","4","2","2","2","2","2","2",2,"1","1","1","1","4","1","0"
"1","5","1","2","5","0","1","5","6",-1.1338,1.31,0.1,0.37,0.71,1.83,1.7,0.55,0.71,"8","10","8","1","4","3",-0.24,1.56,1.15,1.1,3.5,"2","1","1","2","2","4","3","4","1","1","1","1","2","1",2,"1","1","1","1","1","0","1"
"0","5","0","0","0","1","1","4","5",-1.7157,-0.13,1.62,-0.03,-0.33,0.67,0.86,0.21,0.41,"10","11","8","1","3","2",-0.35,-0.8,-0.08,-0.01,1.5,"2","1","1","3","3","3","2","3","2","2","1","1","1","1",2,"1","3","1","1","1","1","2"
"0","8","1","2","8","0","2","8","4",-0.6116,1.31,1.62,2.08,0.71,1.83,0.61,1.59,-0.28,"11","8","8","1","2","1",0.56,1.56,1.15,1.1,2.5,"3","2","2","1","1","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","5","0","0"
"0","8","1","5","8","0","4","8","5",0.9408,0.9,1.62,1.69,-0.89,1,1.7,1.26,0.96,"8","8","8","0","1","4",-1.6,-0.05,-0.21,0.18,4,"1","2","1","1","2","4","3","4","1","1","1","1","1","1",3,"1","1","1","1","1","0","1"
"1","8","0","5","8","1","3","6","4",0.9893,-0.3,-1.41,-0.18,-0.89,-1.63,-0.61,0.98,-0.2,"8","6","8","0","1","4",0.45,0.85,1.15,1.1,3.5,"2","2","2","2","4","3","3","3","1","1","1","1","2","2",3,"2","1","1","1","3","0","1"
"1","5","1","1","5","0","1","5","5",-0.9781,1.31,1.62,0.98,-0.47,0.25,0.54,0.85,1.39,"8","10","8","1","4","3",-0.5,0.61,-0.36,-1.03,4,"1","1","1","1","3","3","3","3","1","2","1","1","1","1",1,"1","1","1","1","1","1","1"
"0","5","1","2","5","0","2","5","3",-0.7928,-1.33,-0.85,-0.96,-0.89,-0.77,-1.05,-0.06,-2.4,"11","10","8","0","2","1",1.49,1.56,1.15,1.1,3,"3","4","4","2","3","4","2","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","1"
"0","8","1","5","8","0","4","8","3",0.8753,0.27,1.34,-0.18,0.28,-0.17,-0.67,0.45,0.71,"6","8","8","0","3","4",-0.72,0.81,0.45,0.95,4,"2","1","1","2","3","3","2","3","1","1","1","1","2","2",3,"1","2","1","1","3","0","1"
"0","8","1","5","8","0","4","8","5",1.4332,-1.9,0.1,-1.43,0.1,0.25,1.34,-0.04,-0.2,"10","8","8","1","3","1",-1.45,-0.6,-1.38,-1.11,4,"2","2","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","2","1","1","2","0","1"
"0","8","0","4","8","1","4","8","5",1.0762,-0.3,0.51,1.42,-1.45,-1.74,-1.38,-1.53,-0.2,"8","6","8","0","1","3",-0.03,1.56,1.15,1.1,3,"2","2","2","2","3","4","3","3","1","1","1","1","1","1",1,"1","1","1","1","1","0","1"
"1","8","1","4","8","0","5","8","4",1.0412,-0.07,1.62,1.69,-0.76,0.25,-0.61,-0.29,0.29,"8","8","8","1","4","2",-0.77,1.07,0.74,0.69,4,"2","2","1","2","4","4","3","4","1","2","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","8","0","2","8","1","4","8","4",0.4328,-0.7,-0.17,-0.69,-0.47,0.25,-0.28,-0.64,-1.87,"11","8","8","1","3","2",0.7,-0.05,-0.21,0.2,3,"4","3","3","2","3","3","4","4","1","2","1","1","1","2",2,"1","1","1","1","4","0","1"
"0","8","1","2","6","0","1","8","3",-0.7426,0.9,-0.85,-1.49,0.28,1.12,1.26,0.78,-0.14,"8","8","8","1","2","2",-0.78,-0.8,-1.38,-0.5,1,"2","3","1","2","3","3","2","3","1","2","1","1","2","3",2,"1","2","3","2","4","0","1"
"0","8","1","5","8","0","4","8","4",1.4419,0.9,-0.29,0.19,0.28,1.4,-0.23,0.49,1.39,"10","8","8","1","2","1",0.1,-1.38,0.89,0.8,3.5,"1","1","1","1","4","3","3","4","2","1","1","1","2","1",4,"1","1","1","1","1","0","1"
"0","8","1","4","8","0","2","8","3",0.2345,-0.3,1.62,0.19,-0.33,1.83,-0.28,-0.34,0.59,"11","8","3","1","2","2",-1.93,-0.26,-1.37,-1.72,3.5,"2","2","1","1","4","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","4","6","5",-0.2347,-0.3,-0.17,-0.18,0.1,-1.33,-1.42,-0.39,0.25,"11","2","8","1","1","4",0.14,0.8,0.26,1.1,3,"4","1","1","1","3","2","2","4","1","2","2","1","2","2",2,"1","1","1","2","3","0","1"
"0","8","1","4","8","0","0","0","3",0.5498,0.5,0.1,1.04,-0.33,-0.05,0.61,0.73,-0.09,"11","6","8","1","4","3",-0.78,1.56,1.15,1.1,3.5,"3","2","1","2","2","3","3","3","1","2","1","1","2","2",5,"1","2","1","1","2","0","1"
"1","2","1","4","2","0","4","2","5",1.0943,-1.33,0.1,-0.18,0.1,0.25,0.54,1.59,1.39,"8","8","8","1","4","3",0.14,0.32,-0.15,0,4,"1","1","1","1","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","2","8","4",-0.4326,-0.3,0.1,-0.66,0.1,0.25,-0.28,-0.73,-0.62,"6","8","8","3","2","2",-0.23,-0.67,0.26,-0.33,3,"2","3","2","2","3","3","2","3","1","1","1","1","1","1",1,"1","1","1","1","1","0","2"
"0","8","1","2","8","0","1","8","4",-0.8176,-0.3,-0.29,-0.54,-0.33,0.24,-0.67,-0.64,0.1,"4","11","8","1","4","1",-0.82,-1.64,0.55,-0.07,2.5,"2","2","2","1","3","3","2","1","1","1","1","2","1","1",1,"2","1","1","2","2","0","1"
"1","8","0","3","8","1","3","8","7",-0.382,-1.33,0.1,0.57,-1.08,0.25,-0.23,-0.39,0.52,"6","6","8","1","4","2",-1.2,0.87,1.02,-0.91,4,"2","1","2","1","3","3","2","3","1","1","1","1","1","1",1,"1","1","1","1","2","0","0"
"0","6","1","2","3","0","2","3","5",-0.5137,-0.76,1.07,0.87,0.15,1.1,0.16,1.59,0.59,"10","10","8","1","1","2",0.69,-1.57,-0.96,-1.11,2,"2","2","1","1","4","4","2","3","1","1","1","1","3","3",3,"1","1","1","2","2","0","0"
"0","8","0","4","5","1","5","8","5",1.2607,1.31,1.62,1.69,0.41,0.69,-0.3,1.59,1.39,"10","8","8","2","1","3",1.53,0.99,-0.3,0.58,4,"1","1","1","1","4","4","4","4","1","1","1","1","4","6",6,"1","1","1","1","3","0","1"
"1","5","1","1","4","0","1","4","5",-0.9226,-0.3,-0.73,-1.11,0.1,-0.89,0.16,-0.55,-0.94,"2","2","8","1","4","3",-1.47,-0.23,1.02,0.95,1.5,"3","1","2","3","2","2","2","2","1","1","1","1","1","2",1,"3","1","1","1","3","1","0"
"1","8","0","0","0","1","2","8","2",-0.783,-1.74,-0.58,-0.64,-1.45,-1.33,-0.28,0.21,1.39,"6","6","8","1","1","3",0.56,-0.8,0.26,0.35,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","5","1","1","4","0","2","4","4",-1.2988,1.31,1.62,0.49,0.1,0.25,0.49,-0.39,-0.58,"8","10","8","1","4","3",-0.42,1.36,1.15,1.1,3,"3","2","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","1","0","1"
"0","8","1","4","8","0","2","8","4",0.2452,-0.3,1.62,0.57,-0.33,0.69,0.16,0.16,0.71,"6","6","8","1","4","3",-0.49,-0.6,0.81,0.2,4,"2","1","1","2","3","4","3","3","1","1","1","1","2","2",3,"1","1","1","1","1","0","1"
"0","8","1","2","8","0","0","0","2",-1.0862,0.27,0.1,-0.3,0.71,0.25,-0.56,-0.04,0.23,"4","10","8","1","2","2",-0.52,-1,-0.62,-0.59,2.5,"2","1","2","2","3","3","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","1"
"1","8","1","3","8","0","2","8","4",0.0421,-0.3,-1,0.49,-0.33,-1.63,-1.42,0.43,1.39,"11","6","8","1","4","3",0.09,-1.29,-1.38,-1.66,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","2","2",2,"1","3","1","2","3","0","1"
"1","6","1","5","3","0","2","3","3",0.6846,0.27,0.1,1.23,1.69,-0.59,-0.56,0.77,-0.86,"8","8","8","1","2","2",-0.23,-0.67,0.26,-0.33,2.5,"2","4","1","3","4","3","4","4","1","1","1","1","1","2",2,"1","2","2","1","3","0","0"
"1","8","0","2","8","1","2","8","5",-0.0878,-1.9,0.1,-1.01,0.1,1.83,-0.23,0.43,1.39,"10","8","8","1","1","1",0.08,1.07,1.15,1.1,4,"1","1","1","1","4","4","4","4","1","1","1","1","1","4",4,"1","1","1","1","1","0","1"
"1","8","0","0","0","1","2","8","3",-0.9512,1.31,0.1,0.01,0.1,0.69,0.56,1.34,1.39,"4","3","8","1","4","2",0.6,1.56,1.15,1.1,4,"1","1","1","1","4","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","0"
"1","8","1","4","8","0","2","8","5",0.5646,-2.53,0.1,0.49,-0.47,-0.05,0.93,0.55,0.25,"8","6","8","1","4","2",-1.23,1.56,1.15,1.1,3.5,"4","1","1","1","4","4","3","4","1","1","1","1","2","2",3,"1","1","1","1","2","0","1"
"1","8","0","2","8","1","2","8","5",-0.1713,1.31,-0.3,-0.18,0.52,0.08,0.16,0.19,0.33,"2","3","8","0","2","1",-0.68,1.27,1.15,1.1,2,"3","1","1","2","4","3","1","3","2","2","1","1","1","1",1,"1","1","2","2","5","1","1"
"0","6","1","2","5","0","2","3","6",-0.3071,1.31,0.9,-0.11,1.69,-0.17,-0.18,1.34,-0.56,"10","10","8","1","1","2",-1.23,-0.52,-0.33,1.1,2.5,"2","4","1","2","2","4","3","4","1","2","1","1","2","2",2,"1","1","1","3","3","0","0"
"0","6","1","2","8","0","4","6","4",-0.0787,-1.8,-0.17,-1.51,-2.49,-1.63,-1.84,-1.49,-2.59,"2","6","8","1","2","3",-1.23,0.2,1.15,1.1,3.5,"4","4","3","3","1","2","2","2","2","2","1","1","1","1",1,"2","2","1","1","2","0","0"
"1","8","1","4","8","0","0","0","5",0.5498,0.27,0.1,0.93,0.1,0.25,-0.67,0.45,1.39,"10","10","8","1","1","4",1.33,1.56,1.15,1.1,4,"1","1","1","1","3","3","3","3","1","2","1","1","1","1",2,"1","1","1","1","1","0","1"
"0","8","1","2","8","0","2","8","4",-0.5089,-0.7,-1.8,-1.68,-0.89,-0.17,-0.67,-0.18,-0.58,"2","2","8","1","4","3",0.04,1.56,1.15,1.1,1.5,"3","2","2","2","3","3","3","2","1","2","1","1","1","1",1,"2","2","1","1","1","0","1"
"1","8","0","2","8","1","2","8","4",0.5798,-0.3,1.62,0.19,0.1,-0.16,0.16,-0.39,0.1,"10","6","8","1","2","2",0.77,1.07,1.15,1.1,2,"2","2","2","1","3","3","3","3","1","2","1","1","1","1",2,"1","2","2","1","2","0","0"
"1","5","1","4","5","0","2","5","5",-0.0083,-2.3,-0.56,-2.46,1.27,0.25,1.38,-0.14,-0.28,"10","10","5","1","2","3",1.25,0.52,-0.15,0,4,"3","2","2","1","3","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","2","1","1"
"1","8","1","2","8","0","1","8","5",-0.3573,-0.3,0.27,-0.34,0.52,0.67,0.86,0.55,0.63,"10","2","8","1","3","3",-1.82,-0.6,1.15,0.95,2,"3","1","1","1","4","4","3","4","1","1","1","1","2","2",2,"1","1","1","1","5","1","3"
"1","8","1","4","8","0","4","8","5",0.7132,0.9,-0.3,0.19,-0.89,-0.89,0.16,1,0.71,"8","6","8","1","2","4",1.3,1.56,1.15,1.1,3.5,"2","1","1","2","4","4","3","3","1","1","1","1","1","2",3,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","0","0","3",-0.8455,-0.7,-0.17,0.56,-0.33,-1.33,-0.67,-0.04,-0.53,"10","10","8","1","2","2",-0.83,0.62,1.02,1.1,2.5,"4","1","2","2","3","3","2","3","1","2","1","1","1","1",2,"1","1","1","1","1","0","0"
"0","8","1","4","8","0","4","8","4",1.1217,0.9,0.1,-1.33,0.28,0.69,1.31,-0.04,-0.88,"9","8","8","1","1","1",1.51,1.09,0.55,1.1,3.5,"3","2","2","3","3","3","3","4","1","2","1","1","1","1",1,"1","1","1","1","2","0","1"
"1","8","1","5","8","0","4","8","3",1.135,-1.9,-0.34,-0.36,-1.5,-0.16,-0.28,0.45,1.39,"8","6","8","1","3","2",0.68,0.37,-0.21,-0.16,4,"1","1","1","1","4","4","4","4","1","2","1","1","1","1",3,"1","1","1","1","2","1","1"
"1","8","1","7","8","0","7","8","4",2.5012,-0.7,0.95,-0.3,0.1,1.53,-0.61,0.2,1.09,"10","10","8","1","2","2",1.74,-0.07,1.15,1.1,4,"1","1","1","2","3","4","4","4","1","1","1","1","1","2",4,"1","1","1","1","2","0","1"
"0","3","0","0","0","1","4","6","3",-0.1377,-0.3,0.1,0.19,0.1,-1.33,0.16,-0.39,-2.35,"4","8","8","1","1","4",-0.13,-0.8,-1.38,-1.11,2,"4","3","4","2","2","4","4","4","1","1","1","1","1","1",2,"2","2","1","1","2","0","0"
"1","3","1","2","3","0","0","0","3",-0.8837,-0.3,-0.17,0.19,0.1,-0.05,1.31,0.55,0.52,"2","6","8","0","1","2",-1.28,1.07,1.02,0.95,3,"2","1","2","1","3","4","3","3","1","1","1","1","1","1",1,"1","1","1","2","2","0","2"
"0","8","1","2","8","0","1","8","6",-0.3266,-0.3,0.1,-0.18,-0.47,-0.05,1.38,-0.39,-1.38,"8","2","8","1","2","3",-2.84,0.46,1.15,1.1,1,"4","3","2","2","2","2","3","3","1","2","1","2","1","1",2,"1","2","1","4","2","1","0"
"1","8","1","2","8","0","5","8","5",0.5422,1.31,1.34,1.35,-0.47,1.1,1.38,1.59,-0.2,"8","8","8","1","4","3",-0.06,-0.52,0.21,-1.25,3,"2","2","2","2","1","4","4","3","1","1","1","1","2","2",3,"1","1","1","1","1","0","1"
"0","6","1","4","8","0","4","3","4",0.5234,-1.74,-1.41,-0.66,0.1,-2.17,-2.22,-1.53,1.01,"6","6","8","1","1","2",-1.07,0.52,0.81,1.1,2,"2","1","1","1","2","4","3","3","1","1","1","1","2","2",2,"2","1","1","2","3","0","1"
"1","8","1","3","8","0","4","8","5",0.0012,-1.33,-0.56,-0.66,0.15,1.4,-1.06,-0.12,1.01,"10","8","8","5","4","2",-0.06,0.02,-0.75,-0.91,3,"2","1","1","1","1","1","1","1","1","1","1","1","1","1",4,"1","1","1","1","2","0","1"
"0","8","1","4","8","0","0","0","3",0.0118,-0.13,0.1,1.32,-0.89,1.83,2.03,1.23,1.01,"8","8","8","0","2","1",0.64,0.24,1.15,1.1,3.5,"2","1","1","1","4","3","3","3","1","1","1","1","1","1",3,"1","2","1","1","1","0","0"
"0","3","0","4","3","1","7","3","3",1.4699,-1.33,-0.58,-0.16,0.1,0.25,0.54,-0.12,-2.02,"11","10","8","1","4","2",-1.3,-0.54,-0.21,-0.68,3,"2","4","4","2","4","3","3","3","1","1","1","1","3","3",5,"1","2","1","2","2","0","2"
"0","8","0","4","8","1","4","8","5",0.7019,-2.37,-0.17,-0.16,-1.32,0.25,-0.67,-0.39,-0.2,"11","6","8","1","4","3",0.83,-0.6,-1.38,-1.11,3,"2","2","2","2","2","3","3","2","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","3","1","2","3","0","2","3","7",-0.3298,0.9,1.34,2.08,0.84,1.83,0.93,0.45,1.09,"10","10","8","1","4","1",-0.66,0.81,-0.56,0,4,"1","1","1","2","4","4","2","3","2","2","1","1","1","1",1,"1","1","1","1","1","0","1"
"0","8","1","4","8","0","5","8","4",0.4635,1.31,1.62,1.71,1.13,1.1,0.15,1.59,0.59,"10","8","8","1","2","2",0.76,1.09,1.15,0.66,4,"2","2","1","1","4","4","4","4","1","1","1","1","1","1",1,"1","1","2","1","2","0","1"
"1","2","1","2","2","0","5","2","4",0.7177,1.31,0.1,0.14,0.1,-0.46,0.04,0.43,0.59,"10","8","8","5","4","4",-0.43,1.56,1.15,1.1,3,"2","2","1","1","2","3","3","4","2","2","1","1","2","4",2,"1","1","1","1","2","0","1"
"1","6","1","2","8","0","0","0","3",-0.4082,-0.3,0.1,0.85,0.1,0.25,1.64,-0.37,1.01,"11","10","8","1","4","1",-0.66,0.81,-0.56,0,3.5,"2","1","1","1","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","0"
"1","8","1","4","8","0","4","8","4",1.0648,1.31,0.1,0.49,-0.76,-1.2,-0.63,1.59,1.39,"11","6","8","3","1","2",-0.99,-0.6,-0.78,-0.53,2,"1","1","1","1","4","3","4","3","1","1","1","1","1","1",2,"1","1","1","1","2","0","1"
"1","8","1","4","8","0","2","8","6",0.7936,-0.3,-0.29,0.19,-0.33,-0.16,-0.61,1.26,1.39,"8","8","8","0","2","1",1.53,1.56,1.15,1.1,2.5,"1","1","1","1","4","4","4","3","2","2","1","1","2","3",5,"1","1","1","1","3","0","2"
"1","8","0","2","8","1","5","8","4",0.0846,0.9,0.1,0.49,-0.33,1.83,-0.23,0.45,-0.9,"6","10","8","1","2","3",0.4,0.8,0.55,0.95,3.5,"4","3","1","2","3","4","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","8","1","2","8","0","1","8","4",-0.5985,-3.51,-1.41,-0.09,-0.33,1.83,0.09,-1.8,-0.88,"2","2","8","1","2","1",0.31,-1.5,-1.5,-1.25,1,"3","2","2","3","1","1","1","1","2","2","1","1","1","1",1,"1","3","1","2","2","0","0"
"0","8","0","2","8","1","2","8","3",-0.6461,-0.93,0.1,0.57,-0.89,-0.05,0.54,-0.39,1.39,"11","6","8","1","2","3",-1.53,1.07,1.15,1.1,3,"1","1","1","1","2","2","3","3","1","2","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","5","0","0","0","1","1","4","2",-1.5119,-0.93,0.94,-0.84,-0.47,-0.16,-1.05,-0.39,-0.81,"11","2","8","5","2","2",-0.69,0.88,1.02,0.95,0.25,"3","3","1","3","1","3","3","3","2","2","1","2","1","1",1,"2","3","3","2","1","1","2"
"0","8","1","4","8","0","4","8","6",0.8024,0.67,1.62,1.02,0.1,1.83,2.03,1.1,0.21,"8","8","8","1","2","2",0.84,0.23,-0.34,-0.23,3.5,"3","2","1","1","4","4","3","4","1","1","1","1","1","1",2,"1","2","1","1","3","0","2"
"1","8","1","3","8","0","0","0","3",0.4466,-0.3,-0.97,-0.64,0.1,-1.63,0.54,-0.84,0.71,"11","4","8","1","3","2",-2.32,-0.51,-0.69,0.2,2.5,"2","1","1","2","1","2","2","4","1","2","1","1","1","2",2,"2","3","1","2","3","0","0"
"0","2","0","2","6","1","3","6","4",-0.1328,-0.7,-1.02,-0.22,-2.49,-0.89,-1.38,-0.37,-1.87,"8","8","8","1","2","2",-1.18,1.07,1.15,0.66,4,"4","3","3","2","1","3","3","3","1","1","1","1","1","1",1,"2","1","1","1","5","0","1"
"0","8","1","2","8","0","4","8","6",0.4535,0.9,1.62,0.87,0.71,1.12,0.54,1.34,1.39,"8","10","8","1","2","1",-1.12,-1,-2.39,-1.25,3.5,"1","1","1","1","3","4","3","4","1","2","1","1","1","1",1,"1","2","2","1","1","0","1"
"1","2","1","4","2","0","2","2","4",-0.0861,1.31,1.34,-0.66,1.69,1.1,1.7,1.26,1.01,"10","8","8","1","2","4",-0.33,1.36,1.15,1.1,3,"2","1","1","1","4","4","3","3","1","1","1","1","2","2",5,"1","1","1","1","2","0","2"
"1","8","0","0","0","1","2","8","3",-0.3554,-0.7,-1,-0.29,0.1,-1.33,-0.99,-0.04,0.96,"4","8","8","1","2","3",-0.41,0.99,0.74,0.69,3.5,"1","2","1","1","3","3","3","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"1","6","0","2","8","1","2","8","4",-0.556,-0.3,0.1,1.72,0.28,-0.17,0.16,1,0.71,"8","11","8","1","4","3",0.14,0.03,0.61,0.69,2.5,"2","1","1","2","3","3","4","4","1","1","1","1","2","2",3,"1","1","1","2","2","0","0"
